Belton J.|01:354:201:01|4.19|4.26|4.04|4.07|4.11|3.96|4.15|4.37|3.81|3.89|4.48|3.00|3.75|3.68|3.67|4.41
Phillips W.|01:354:202:01|4.35|4.38|4.14|4.38|4.54|3.70|3.89|4.24|3.89|3.95|4.54|2.67|4.00|4.05|3.72|4.51
Martinez|01:354:308:01|4.29|4.35|4.63|4.55|4.31|4.33|4.33|4.43|4.24|4.31|3.86|3.50|4.05|3.83|4.10|4.49
Nutt|01:354:308:02|4.29|4.35|4.63|4.55|4.31|4.33|4.33|4.43|4.24|4.31|3.86|3.50|4.05|3.83|4.10|4.49
Pearlstein|01:354:308:03|4.29|4.35|4.63|4.55|4.31|4.33|4.33|4.43|4.24|4.31|3.86|3.50|4.05|3.83|4.10|4.49
Pearlstein|01:354:308:04|4.29|4.35|4.63|4.55|4.31|4.33|4.33|4.43|4.24|4.31|3.86|3.50|4.05|3.83|4.10|4.49
Nutt|01:354:308:05|4.29|4.35|4.63|4.55|4.31|4.33|4.33|4.43|4.24|4.31|3.86|3.50|4.05|3.83|4.10|4.49
Belton J.|01:354:316:01|4.63|4.44|4.63|4.75|4.63|4.25|4.38|4.69|4.38|4.44|4.63|3.55|4.57|4.25|3.69|4.31
Phillips W.|01:354:370:01|4.46|4.62|4.23|4.69|4.62|3.38|4.00|4.23|3.62|3.92|4.54|3.75|4.14|3.92|3.62|4.23
Flitterman-Lewis|01:354:385:01|3.67|4.53|4.27|4.27|4.40|3.60|3.73|4.07|3.67|3.67|4.11|2.50|3.00|3.85|3.62|4.62
