BELTON J|01:354:201:01|4.00|3.77|3.66|3.91|4.00|3.23|3.83|4.31|3.49|3.66|4.37|3.33|4.06|3.63|3.65|4.31
KOSZARSKI R|01:354:202:01|4.00|3.54|3.58|3.45|4.06|3.18|3.43|4.50|3.18|3.25|3.22|2.00|2.83|3.71|3.69|4.25
TRAVERS|01:354:308:01|4.25|4.55|4.68|4.72|4.32|4.36|4.33|4.65|4.23|4.28|3.95|3.43|4.19|4.05|4.22|4.62
TRAVERS|01:354:308:02|4.25|4.55|4.68|4.72|4.32|4.36|4.33|4.65|4.23|4.28|3.95|3.43|4.19|4.05|4.22|4.62
PEARLSTEIN|01:354:308:03|4.25|4.55|4.68|4.72|4.32|4.36|4.33|4.65|4.23|4.28|3.95|3.43|4.19|4.05|4.22|4.62
PEARLSTEIN|01:354:308:04|4.25|4.55|4.68|4.72|4.32|4.36|4.33|4.65|4.23|4.28|3.95|3.43|4.19|4.05|4.22|4.62
NUTT|01:354:308:05|4.25|4.55|4.68|4.72|4.32|4.36|4.33|4.65|4.23|4.28|3.95|3.43|4.19|4.05|4.22|4.62
BELTON J|01:354:316:01|4.41|4.24|4.17|4.43|4.11|3.57|3.75|4.29|3.86|3.89|4.59|2.81|3.92|3.96|3.50|4.46
KOSZARSKI R|01:354:370:01|4.15|3.78|4.00|3.93|3.96|3.46|4.00|4.21|3.57|3.71|3.71|2.67|3.08|3.62|3.50|4.36
FLITTERMAN|01:354:392:01|4.15|4.58|4.69|4.85|4.69|4.08|4.31|4.00|4.23|4.15
